Cases_CaseNumber,Products_ProductID,Products_Department,CaseTasks_Department
449578,PARTIALDUR,PARTIAL,PARTIAL
449578,PARTIALDUR,PARTIAL,SCHEDULING
449866,ART-EVQC-CLDR,MISC,CAD DESIGN
449866,ART-EVQC-CLDR,MISC,BUSOFF
449866,ART-EVQC-CLDR,MISC,FIXED QC
449866,ART-EVQC-CLDR,MISC,C&B
449866,ART-EVQC-CLDR,MISC,PARTIAL
449866,ART-EVQC-CLDR,MISC,OUTSRCBUS
449866,ART-EVQC-CLDR,MISC,REMQC
449866,ART-EVQC-CLDR,MISC,PRINTING
449866,ART-EVQC-CLDR,MISC,SCHEDULING
449866,ART-EVQC-CLDR,MISC,Removables
449866,DIGBRUXCRN,C&B,OUTSRCBUS
449866,ART-EVQC-CLDR,MISC,SINTER
449866,DIGBRUXCRN,C&B,PRINTING
449866,ART-EVQC-CLDR,MISC,STAINGLZ
449866,DIGBRUXCRN,C&B,Removables
449866,DIGBRUXCRN,C&B,BUSOFF
449866,DIGBRUXCRN,C&B,REMQC
449866,DIGBRUXCRN,C&B,C&B
449866,DIGBRUXCRN,C&B,SINTER
449866,DIGBRUXCRN,C&B,CAD DESIGN
449866,DIGBRUXCRN,C&B,STAINGLZ
449866,DIGBRUXCRN,C&B,FIXED QC
449866,DIGMODCADREM,Removables,BUSOFF
449866,DIGBRUXCRN,C&B,PARTIAL
449866,DIGMODCADREM,Removables,C&B
449866,DIGBRUXCRN,C&B,SCHEDULING
449866,DIGMODCADREM,Removables,FIXED QC
449866,DIGMODCADREM,Removables,CAD DESIGN
449866,DIGMODCADREM,Removables,PARTIAL
449866,DIGMODCADREM,Removables,OUTSRCBUS
449866,DIGMODCADREM,Removables,PRINTING
449866,DIGMODCADREM,Removables,Removables
449866,DIGMODCADREM,Removables,REMQC
449866,PARCASTFIN,PARTIAL,BUSOFF
449866,DIGMODCADREM,Removables,SCHEDULING
449866,PARCASTFIN,PARTIAL,C&B
449866,DIGMODCADREM,Removables,SINTER
449866,PARCASTFIN,PARTIAL,PRINTING
449866,DIGMODCADREM,Removables,STAINGLZ
449866,PARCASTFIN,PARTIAL,Removables
449866,PARCASTFIN,PARTIAL,CAD DESIGN
449866,PARCASTFIN,PARTIAL,REMQC
449866,PARCASTFIN,PARTIAL,FIXED QC
449866,PARCASTFIN,PARTIAL,SINTER
449866,PARCASTFIN,PARTIAL,OUTSRCBUS
449866,PARCASTSET,PARTIAL,CAD DESIGN
449866,PARCASTFIN,PARTIAL,PARTIAL
449866,PARCASTSET,PARTIAL,FIXED QC
449866,PARCASTFIN,PARTIAL,SCHEDULING
449866,PARCASTSET,PARTIAL,OUTSRCBUS
449866,PARCASTFIN,PARTIAL,STAINGLZ
449866,PARCASTSET,PARTIAL,PARTIAL
449866,PARCASTSET,PARTIAL,BUSOFF
449866,PARCASTSET,PARTIAL,SCHEDULING
449866,PARCASTSET,PARTIAL,C&B
449866,PARCASTSET,PARTIAL,STAINGLZ
449866,PARCASTSET,PARTIAL,PRINTING
449866,PARCASTSET,PARTIAL,Removables
449866,PARCASTSET,PARTIAL,REMQC
449866,PARCASTSET,PARTIAL,SINTER
439554,,,
450506,CRNBRUX,C&B,C&B
450506,CRNBRUX,C&B,Brux Porcelain
450506,CRNBRUX,C&B,CAD Mill crown/coping
450506,CRNBRUX,C&B,Invoice and Ship
450506,CRNBRUX,C&B,Die Trim
450506,CRNBRUX,C&B,Sinter
450506,CRNBRUX,C&B,FIXED MODELS
450506,CRNBRUX,C&B,Stain & Glaze
450506,CRNBRUX,C&B,FIXED QC
450506,CRNBRUX,C&B,Outsource Design full contour
450506,CRNBRUX,C&B,Scan for crowns
450506,CRNBRUX,C&B,SCHEDULING
449918,DIGBRUXCRN,C&B,FIXED QC
449918,DIGBRUXCRN,C&B,BUSOFF
449918,DIGBRUXCRN,C&B,SCHEDULING
449918,DIGBRUXCRN,C&B,C&B
449918,DIGBRUXCRN,C&B,SINTER
449918,DIGBRUXCRN,C&B,CAD DESIGN
449918,DIGBRUXCRN,C&B,STAINGLZ
449918,DIGBRUXCRN,C&B,PORCELAIN
449918,DIGEMAXMCRN,C&B,CAD DESIGN
449918,DIGBRUXCRN,C&B,PRINTING
449918,DIGEMAXMCRN,C&B,FIXED QC
449918,DIGEMAXMCRN,C&B,BUSOFF
449918,DIGEMAXMCRN,C&B,PORCELAIN
449918,DIGEMAXMCRN,C&B,C&B
449918,DIGEMAXMCRN,C&B,SCHEDULING
449918,DIGEMAXMCRN,C&B,PRINTING
449918,DIGEMAXMCRN,C&B,SINTER
449918,DIGEMAXMCRN,C&B,STAINGLZ
447603,DIGBRUXCRN,C&B,
450169,DIGANALOG,IMPLANT PT,CAD Mill crown/coping
450169,DIGANALOG,IMPLANT PT,Brux Porcelain
450169,DIGANALOG,IMPLANT PT,FIXED MODELS
450169,DIGANALOG,IMPLANT PT,Fixed QC
450169,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
450169,DIGANALOG,IMPLANT PT,Scan Abutments
450169,DIGANALOG,IMPLANT PT,IMPLANTS
450169,DIGANALOG,IMPLANT PT,SCHEDULING
450169,DIGANALOG,IMPLANT PT,Invoice and Ship
450169,DIGANALOG,IMPLANT PT,Sinter
450169,DIGANALOG,IMPLANT PT,Outsource Design full contour
450169,DIGEZZCRN,C&B,CAD Mill crown/coping
450169,DIGANALOG,IMPLANT PT,Stain & Glaze
450169,DIGEZZCRN,C&B,FIXED MODELS
450169,DIGANALOG,IMPLANT PT,Tissue Trim
450169,DIGEZZCRN,C&B,IMPLANTS
450169,DIGEZZCRN,C&B,Brux Porcelain
450169,DIGEZZCRN,C&B,Invoice and Ship
450169,DIGEZZCRN,C&B,Fixed QC
450169,DIGEZZCRN,C&B,Outsource Design full contour
450169,DIGEZZCRN,C&B,Impl Eval/Set TA
450169,DIGEZZCRN,C&B,Scan Abutments
450169,DIGEZZCRN,C&B,Sinter
450169,DIGEZZCRN,C&B,SCHEDULING
450169,SCREWRETCRN,IMPLANTS,Brux Porcelain
450169,DIGEZZCRN,C&B,Stain & Glaze
450169,SCREWRETCRN,IMPLANTS,Fixed QC
450169,DIGEZZCRN,C&B,Tissue Trim
450169,SCREWRETCRN,IMPLANTS,Impl Eval/Set TA
450169,SCREWRETCRN,IMPLANTS,CAD Mill crown/coping
450169,SCREWRETCRN,IMPLANTS,Tissue Trim
450169,SCREWRETCRN,IMPLANTS,FIXED MODELS
450169,SCREWRETCRN,IMPLANTS,IMPLANTS
450169,SCREWRETCRN,IMPLANTS,Invoice and Ship
450169,SCREWRETCRN,IMPLANTS,Outsource Design full contour
450169,SCREWRETCRN,IMPLANTS,Scan Abutments
450169,SCREWRETCRN,IMPLANTS,SCHEDULING
450169,SCREWRETCRN,IMPLANTS,Sinter
450169,SCREWRETCRN,IMPLANTS,Stain & Glaze
450497,SGSTNTBSKY,Surgical Guides,BUSOFF
450497,SGSTNTBSKY,Surgical Guides,CAD DESIGN
450497,SGSTNTBSKY,Surgical Guides,IMPLANTS
450497,SGSTNTBSKY,Surgical Guides,PRINTING
450497,SGSTNTBSKY,Surgical Guides,Removables
450497,SGSTNTBSKY,Surgical Guides,SCHEDULING
450146,DIGANALOG,IMPLANT PT,BUSOFF
450146,DIGANALOG,IMPLANT PT,CAD DESIGN
450146,DIGANALOG,IMPLANT PT,C&B
450146,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
450146,DIGANALOG,IMPLANT PT,FIXED MODELS
450146,DIGANALOG,IMPLANT PT,SCHEDULING
450146,DIGANALOG,IMPLANT PT,Fixed QC
450146,DIGBRUXCRN,C&B,FIXED MODELS
450146,DIGANALOG,IMPLANT PT,IMPLANTS
450146,DIGBRUXCRN,C&B,Impl Eval/Set TA
450146,DIGANALOG,IMPLANT PT,Scan Abutments
450146,DIGBRUXCRN,C&B,IMPLANTS
450146,DIGANALOG,IMPLANT PT,SINTER
450146,DIGBRUXCRN,C&B,Tissue Trim
450146,DIGANALOG,IMPLANT PT,STAINGLZ
450146,SCREWRETCRN,IMPLANTS,Fixed QC
450146,DIGANALOG,IMPLANT PT,Tissue Trim
450146,SCREWRETCRN,IMPLANTS,Impl Eval/Set TA
450146,DIGBRUXCRN,C&B,BUSOFF
450146,SCREWRETCRN,IMPLANTS,Scan Abutments
450146,DIGBRUXCRN,C&B,C&B
450146,SCREWRETCRN,IMPLANTS,SCHEDULING
450146,DIGBRUXCRN,C&B,CAD DESIGN
450146,SCREWRETCRN,IMPLANTS,SINTER
450146,DIGBRUXCRN,C&B,Fixed QC
450146,SCREWRETCRN,IMPLANTS,STAINGLZ
450146,DIGBRUXCRN,C&B,Scan Abutments
450146,DIGBRUXCRN,C&B,SCHEDULING
450146,DIGBRUXCRN,C&B,SINTER
450146,DIGBRUXCRN,C&B,STAINGLZ
450146,SCREWRETCRN,IMPLANTS,BUSOFF
450146,SCREWRETCRN,IMPLANTS,C&B
450146,SCREWRETCRN,IMPLANTS,CAD DESIGN
450146,SCREWRETCRN,IMPLANTS,FIXED MODELS
450146,SCREWRETCRN,IMPLANTS,IMPLANTS
450146,SCREWRETCRN,IMPLANTS,Tissue Trim
445749,DIGBRUXCRN,C&B,CAD DESIGN
445749,DIGBRUXCRN,C&B,BUSOFF
445749,DIGBRUXCRN,C&B,FIXED QC
445749,DIGBRUXCRN,C&B,C&B
445749,DIGBRUXCRN,C&B,SINTER
445749,DIGBRUXCRN,C&B,SCHEDULING
445749,DIGBRUXCRN,C&B,STAINGLZ
450440,ART-EVQC-CLSCN,MISC,BUSOFF
450440,ART-EVQC-CLSCN,MISC,CAD DESIGN
450440,ART-EVQC-CLSCN,MISC,C&B
450440,ART-EVQC-CLSCN,MISC,SINTER
450440,ART-EVQC-CLSCN,MISC,FIXED QC
450440,ART-EVQC-CLSCN,MISC,STAINGLZ
450440,ART-EVQC-CLSCN,MISC,SCHEDULING
450440,DIGBRUXCRN,C&B,CAD DESIGN
450440,DIGBRUXCRN,C&B,BUSOFF
450440,DIGBRUXCRN,C&B,SCHEDULING
450440,DIGBRUXCRN,C&B,C&B
450440,DIGBRUXCRN,C&B,FIXED QC
450440,DIGBRUXCRN,C&B,SINTER
450440,DIGBRUXCRN,C&B,STAINGLZ
450523,DIGBRUXCRN,C&B,BUSOFF
450523,DIGBRUXCRN,C&B,CAD DESIGN
450523,DIGBRUXCRN,C&B,C&B
450523,DIGBRUXCRN,C&B,SCHEDULING
450523,DIGBRUXCRN,C&B,FIXED QC
450523,DIGBRUXCRN,C&B,SINTER
450523,DIGBRUXCRN,C&B,STAINGLZ
449780,CRNCS,C&B,C&B
449780,CRNCS,C&B,Brux Porcelain
449780,CRNCS,C&B,CAD Mill crown/coping
449780,CRNCS,C&B,CUSTSHADE
449780,CRNCS,C&B,Die Trim
449780,CRNCS,C&B,Fixed QC
449780,CRNCS,C&B,FINISHING
449780,CRNCS,C&B,Invoice and Ship
449780,CRNCS,C&B,FIXED MODELS
449780,CRNCS,C&B,PORCELAIN
449780,CRNCS,C&B,Outsource Design full contour
449780,CRNCS,C&B,Scan for crowns
449780,CRNCS,C&B,SCHEDULING
449780,CRNCS,C&B,Sinter
449780,CRNCS,C&B,Stain & Glaze
449780,CRNEZZ,C&B,Brux Porcelain
449780,CRNEZZ,C&B,C&B
449780,CRNEZZ,C&B,CUSTSHADE
449780,CRNEZZ,C&B,CAD Mill crown/coping
449780,CRNEZZ,C&B,Die Trim
449780,CRNEZZ,C&B,FINISHING
449780,CRNEZZ,C&B,FIXED MODELS
449780,CRNEZZ,C&B,Fixed QC
449780,CRNEZZ,C&B,Invoice and Ship
449780,CRNEZZ,C&B,Outsource Design full contour
449780,CRNEZZ,C&B,PORCELAIN
449780,CRNEZZ,C&B,Scan for crowns
449780,CRNEZZ,C&B,Sinter
449780,CRNEZZ,C&B,SCHEDULING
449780,CRNEZZ,C&B,Stain & Glaze
449780,CRNZIRCBR,C&B,CAD Mill crown/coping
449780,CRNZIRCBR,C&B,Brux Porcelain
449780,CRNZIRCBR,C&B,FINISHING
449780,CRNZIRCBR,C&B,C&B
449780,CRNZIRCBR,C&B,FIXED MODELS
449780,CRNZIRCBR,C&B,CUSTSHADE
449780,CRNZIRCBR,C&B,Fixed QC
449780,CRNZIRCBR,C&B,Die Trim
449780,CRNZIRCBR,C&B,Invoice and Ship
449780,CRNZIRCBR,C&B,Outsource Design full contour
449780,CRNZIRCBR,C&B,PORCELAIN
449780,CRNZIRCBR,C&B,Sinter
449780,CRNZIRCBR,C&B,Scan for crowns
449780,INFCONT,MISC,CAD Mill crown/coping
449780,CRNZIRCBR,C&B,SCHEDULING
449780,INFCONT,MISC,CUSTSHADE
449780,CRNZIRCBR,C&B,Stain & Glaze
449780,INFCONT,MISC,FINISHING
449780,INFCONT,MISC,Brux Porcelain
449780,INFCONT,MISC,FIXED MODELS
449780,INFCONT,MISC,C&B
449780,INFCONT,MISC,Invoice and Ship
449780,INFCONT,MISC,Die Trim
449780,INFCONT,MISC,Outsource Design full contour
449780,INFCONT,MISC,Fixed QC
449780,INFCONT,MISC,PORCELAIN
449780,INFCONT,MISC,Scan for crowns
449780,INFCONT,MISC,SCHEDULING
449780,INFCONT,MISC,Sinter
449780,INFCONT,MISC,Stain & Glaze
450191,,,
450505,DIGBRUXCRN,C&B,BUILD MODEL
450505,DIGBRUXCRN,C&B,CAD DESIGN
450505,DIGBRUXCRN,C&B,BUSOFF
450505,DIGBRUXCRN,C&B,FIXED MODELS
450505,DIGBRUXCRN,C&B,C&B
450505,DIGBRUXCRN,C&B,PRINT STUDY MODELS
450505,DIGBRUXCRN,C&B,FIXED QC
450505,DIGBRUXCRN,C&B,SCHEDULING
450505,DIGBRUXCRN,C&B,STAINGLZ
450505,DIGBRUXCRN,C&B,SINTER
450505,DIGMODCADFIX,C&B,BUILD MODEL
450505,DIGMODCADFIX,C&B,BUSOFF
450505,DIGMODCADFIX,C&B,CAD DESIGN
450505,DIGMODCADFIX,C&B,C&B
450505,DIGMODCADFIX,C&B,FIXED QC
450505,DIGMODCADFIX,C&B,FIXED MODELS
450505,DIGMODCADFIX,C&B,SINTER
450505,DIGMODCADFIX,C&B,PRINT STUDY MODELS
450505,DIGMODCADFIX,C&B,STAINGLZ
450505,DIGMODCADFIX,C&B,SCHEDULING
449952,CRNBRUX,C&B,Brux Porcelain
449952,CRNBRUX,C&B,BUSOFF
449952,CRNBRUX,C&B,FIXED QC
449952,CRNBRUX,C&B,C&B
449952,CRNBRUX,C&B,Scan for crowns
449952,CRNBRUX,C&B,CAD DESIGN
449952,CRNBRUX,C&B,Sinter
449952,CRNBRUX,C&B,CAD Mill crown/coping
449952,CRNBRUX,C&B,Stain & Glaze
449952,CRNBRUX,C&B,CAD SCANNING
449952,INFCONT,MISC,CAD DESIGN
449952,CRNBRUX,C&B,Die Trim
449952,INFCONT,MISC,Die Trim
449952,CRNBRUX,C&B,DIETRIM
449952,INFCONT,MISC,FIXED MODELS
449952,CRNBRUX,C&B,FIXED MODELS
449952,INFCONT,MISC,IMPLANTS
449952,CRNBRUX,C&B,IMPLANTS
449952,INFCONT,MISC,Outsource Design full contour
449952,CRNBRUX,C&B,Outsource Design full contour
449952,TIABUT,IMPLANTS,BUSOFF
449952,CRNBRUX,C&B,SCHEDULING
449952,TIABUT,IMPLANTS,C&B
449952,INFCONT,MISC,Brux Porcelain
449952,TIABUT,IMPLANTS,FIXED MODELS
449952,INFCONT,MISC,BUSOFF
449952,TIABUT,IMPLANTS,IMPLANTS
449952,INFCONT,MISC,C&B
449952,TIABUT,IMPLANTS,Scan for crowns
449952,INFCONT,MISC,CAD Mill crown/coping
449952,TIABUT,IMPLANTS,SCHEDULING
449952,INFCONT,MISC,CAD SCANNING
449952,TIABUT,IMPLANTS,Sinter
449952,INFCONT,MISC,DIETRIM
449952,TIABUT,IMPLANTS,Stain & Glaze
449952,INFCONT,MISC,FIXED QC
449952,INFCONT,MISC,Scan for crowns
449952,INFCONT,MISC,SCHEDULING
449952,INFCONT,MISC,Sinter
449952,INFCONT,MISC,Stain & Glaze
449952,TIABUT,IMPLANTS,Brux Porcelain
449952,TIABUT,IMPLANTS,CAD DESIGN
449952,TIABUT,IMPLANTS,CAD Mill crown/coping
449952,TIABUT,IMPLANTS,CAD SCANNING
449952,TIABUT,IMPLANTS,Die Trim
449952,TIABUT,IMPLANTS,DIETRIM
449952,TIABUT,IMPLANTS,FIXED QC
449952,TIABUT,IMPLANTS,Outsource Design full contour
444705,DIGDRCLCRN,C&B,CTS
444705,DIGDRCLCRN,C&B,BUSOFF
444705,DIGDRCLCRN,C&B,C&B
444705,DIGDRCLCRN,C&B,SCHEDULING
450204,CRNBRUX,C&B,Die Trim
450204,CRNBRUX,C&B,Brux Porcelain
450204,CRNBRUX,C&B,FIXED MODELS
450204,CRNBRUX,C&B,C&B
450204,CRNBRUX,C&B,Outsource Design full contour
450204,CRNBRUX,C&B,CAD Mill crown/coping
450204,CRNBRUX,C&B,FIXED QC
450204,CRNBRUX,C&B,Invoice and Ship
450204,CRNBRUX,C&B,Scan for crowns
450204,CRNBRUX,C&B,SCHEDULING
450204,CRNBRUX,C&B,Sinter
450204,CRNBRUX,C&B,Stain & Glaze
447333,,,
450107,DENEVALREM,Removables,BUSOFF
450107,DENEVALREM,Removables,Rem Model
450107,DENEVALREM,Removables,Complex Repair
450107,DENEVALREM,Removables,Removable QC
450107,DENEVALREM,Removables,Removables
450107,DENEVALREM,Removables,SCHEDULING
450107,REMADJ,Removables,BUSOFF
450107,REMADJ,Removables,Complex Repair
450107,REMADJ,Removables,Rem Model
450107,REMADJ,Removables,Removables
450107,REMADJ,Removables,Removable QC
450107,REMADJ,Removables,SCHEDULING
449953,CRNBRUX,C&B,Brux Porcelain
449953,CRNBRUX,C&B,FIXED MODELS
449953,CRNBRUX,C&B,C&B
449953,CRNBRUX,C&B,IMPLANTS
449953,CRNBRUX,C&B,CAD Mill crown/coping
449953,CRNBRUX,C&B,Invoice and Ship
449953,CRNBRUX,C&B,Die Trim
449953,CRNBRUX,C&B,Outsource Design full contour
449953,CRNBRUX,C&B,FIXED QC
449953,CRNBRUX,C&B,Scan Abutments
449953,CRNBRUX,C&B,Impl Eval/Set TA
449953,CRNBRUX,C&B,SCHEDULING
449953,CRNBRUX,C&B,Scan for crowns
449953,CRNBRUX,C&B,Sinter
449953,CRNBRUX,C&B,Tissue Trim
449953,CRNBRUX,C&B,Stain & Glaze
449953,INFCONT,MISC,Brux Porcelain
449953,INFCONT,MISC,C&B
449953,INFCONT,MISC,CAD Mill crown/coping
449953,INFCONT,MISC,FIXED MODELS
449953,INFCONT,MISC,Die Trim
449953,INFCONT,MISC,IMPLANTS
449953,INFCONT,MISC,FIXED QC
449953,INFCONT,MISC,Outsource Design full contour
449953,INFCONT,MISC,Impl Eval/Set TA
449953,INFCONT,MISC,Scan Abutments
449953,INFCONT,MISC,Invoice and Ship
449953,INFCONT,MISC,Scan for crowns
449953,INFCONT,MISC,SCHEDULING
449953,INFCONT,MISC,Sinter
449953,INFCONT,MISC,Stain & Glaze
449953,INFCONT,MISC,Tissue Trim
449953,SCREWRETCRN,IMPLANTS,Brux Porcelain
449953,SCREWRETCRN,IMPLANTS,C&B
449953,SCREWRETCRN,IMPLANTS,Die Trim
449953,SCREWRETCRN,IMPLANTS,CAD Mill crown/coping
449953,SCREWRETCRN,IMPLANTS,FIXED QC
449953,SCREWRETCRN,IMPLANTS,FIXED MODELS
449953,SCREWRETCRN,IMPLANTS,Impl Eval/Set TA
449953,SCREWRETCRN,IMPLANTS,IMPLANTS
449953,SCREWRETCRN,IMPLANTS,Scan for crowns
449953,SCREWRETCRN,IMPLANTS,Invoice and Ship
449953,SCREWRETCRN,IMPLANTS,Sinter
449953,SCREWRETCRN,IMPLANTS,Outsource Design full contour
449953,SCREWRETCRN,IMPLANTS,Scan Abutments
449953,SCREWRETCRN,IMPLANTS,SCHEDULING
449953,SCREWRETCRN,IMPLANTS,Stain & Glaze
449953,SCREWRETCRN,IMPLANTS,Tissue Trim
449900,DENFULPFIN,Removables,BUSOFF
449900,DELIVERY,DELIVERY,BUSOFF
449900,DENFULPFIN,Removables,REMQC
449900,DELIVERY,DELIVERY,Removables
449900,DENFULPFIN,Removables,SCHEDULING
449900,DELIVERY,DELIVERY,REMQC
449900,DENPROCNM,Removables,BUSOFF
449900,DELIVERY,DELIVERY,SCHEDULING
449900,DENPROCNM,Removables,REMQC
449900,DENFULPFIN,Removables,Removables
449900,DENPROCNM,Removables,SCHEDULING
449900,DENPROCNM,Removables,Removables
449900,DENTHREM5+,Removables,Removables
449900,DENTHREM5+,Removables,BUSOFF
449900,DENTHREM5+,Removables,REMQC
449900,DENTHREM5+,Removables,SCHEDULING
449900,INFCONT,MISC,BUSOFF
449900,INFCONT,MISC,Removables
449900,INFCONT,MISC,SCHEDULING
449900,INFCONT,MISC,REMQC
450261,DIGBRUXCRN,C&B,BUILD MODEL
450261,DIGBRUXCRN,C&B,CAD DESIGN
450261,DIGBRUXCRN,C&B,BUSOFF
450261,DIGBRUXCRN,C&B,FIXED MODELS
450261,DIGBRUXCRN,C&B,C&B
450261,DIGBRUXCRN,C&B,Fixed QC
450261,DIGBRUXCRN,C&B,PRINT STUDY MODELS
450261,DIGBRUXCRN,C&B,SCHEDULING
450261,DIGMODCADFIX,C&B,BUILD MODEL
450261,DIGBRUXCRN,C&B,SINTER
450261,DIGMODCADFIX,C&B,CAD DESIGN
450261,DIGBRUXCRN,C&B,STAINGLZ
450261,DIGMODCADFIX,C&B,SINTER
450261,DIGMODCADFIX,C&B,BUSOFF
450261,DIGMODCADFIX,C&B,STAINGLZ
450261,DIGMODCADFIX,C&B,C&B
450261,DIGMODCADFIX,C&B,FIXED MODELS
450261,DIGMODCADFIX,C&B,Fixed QC
450261,DIGMODCADFIX,C&B,PRINT STUDY MODELS
450261,DIGMODCADFIX,C&B,SCHEDULING
450280,DIGBRUXCRN,C&B,BUILD MODEL
450280,DIGBRUXCRN,C&B,BUSOFF
450280,DIGBRUXCRN,C&B,CAD DESIGN
450280,DIGBRUXCRN,C&B,C&B
450280,DIGBRUXCRN,C&B,FIXED QC
450280,DIGBRUXCRN,C&B,FIXED MODELS
450280,DIGBRUXCRN,C&B,SINTER
450280,DIGBRUXCRN,C&B,PRINT STUDY MODELS
450280,DIGBRUXCRN,C&B,STAINGLZ
450280,DIGBRUXCRN,C&B,SCHEDULING
450280,DIGMODCADFIX,C&B,BUILD MODEL
450280,DIGMODCADFIX,C&B,BUSOFF
450280,DIGMODCADFIX,C&B,FIXED MODELS
450280,DIGMODCADFIX,C&B,C&B
450280,DIGMODCADFIX,C&B,PRINT STUDY MODELS
450280,DIGMODCADFIX,C&B,CAD DESIGN
450280,DIGMODCADFIX,C&B,FIXED QC
450280,DIGMODCADFIX,C&B,SCHEDULING
450280,DIGMODCADFIX,C&B,SINTER
450280,DIGMODCADFIX,C&B,STAINGLZ
449588,>4,C&B,C&B
449588,>4,C&B,Brux Porcelain
449588,>4,C&B,CAD Mill crown/coping
449588,>4,C&B,FIXED MODELS
449588,>4,C&B,FINISHING
449588,>4,C&B,Outsource Design full contour
449588,>4,C&B,Fixed QC
449588,>4,C&B,Sinter
449588,>4,C&B,IMPLANTS
449588,>4,C&B,Stain & Glaze
449588,ART-EVQC-CLDR,MISC,Brux Porcelain
449588,ART-EVQC-CLDR,MISC,C&B
449588,ART-EVQC-CLDR,MISC,Fixed QC
449588,ART-EVQC-CLDR,MISC,CAD Mill crown/coping
449588,ART-EVQC-CLDR,MISC,Sinter
449588,ART-EVQC-CLDR,MISC,FINISHING
449588,CRNZIRCBR,C&B,Brux Porcelain
449588,ART-EVQC-CLDR,MISC,FIXED MODELS
449588,CRNZIRCBR,C&B,FINISHING
449588,ART-EVQC-CLDR,MISC,IMPLANTS
449588,CRNZIRCBR,C&B,Fixed QC
449588,ART-EVQC-CLDR,MISC,Outsource Design full contour
449588,CRNZIRCBR,C&B,Sinter
449588,ART-EVQC-CLDR,MISC,Stain & Glaze
449588,CRNZIRCBR,C&B,Stain & Glaze
449588,CRNZIRCBR,C&B,C&B
449588,DIGANALOG,IMPLANT PT,C&B
449588,CRNZIRCBR,C&B,CAD Mill crown/coping
449588,DIGANALOG,IMPLANT PT,CAD Mill crown/coping
449588,CRNZIRCBR,C&B,FIXED MODELS
449588,DIGANALOG,IMPLANT PT,FINISHING
449588,CRNZIRCBR,C&B,IMPLANTS
449588,DIGANALOG,IMPLANT PT,FIXED MODELS
449588,CRNZIRCBR,C&B,Outsource Design full contour
449588,DIGANALOG,IMPLANT PT,Fixed QC
449588,DIGANALOG,IMPLANT PT,Brux Porcelain
449588,DIGANALOG,IMPLANT PT,IMPLANTS
449588,DIGANALOG,IMPLANT PT,Sinter
449588,DIGANALOG,IMPLANT PT,Outsource Design full contour
449588,DIGANALOG,IMPLANT PT,Stain & Glaze
449588,DIGEZZCRN,C&B,Brux Porcelain
449588,DIGEZZCRN,C&B,C&B
449588,DIGEZZCRN,C&B,FIXED MODELS
449588,DIGEZZCRN,C&B,CAD Mill crown/coping
449588,DIGEZZCRN,C&B,Sinter
449588,DIGEZZCRN,C&B,FINISHING
449588,DIGEZZCRN,C&B,Stain & Glaze
449588,DIGEZZCRN,C&B,Fixed QC
449588,SMTCRN,IMPLANTS,CAD Mill crown/coping
449588,DIGEZZCRN,C&B,IMPLANTS
449588,SMTCRN,IMPLANTS,FINISHING
449588,DIGEZZCRN,C&B,Outsource Design full contour
449588,SMTCRN,IMPLANTS,Fixed QC
449588,SMTCRN,IMPLANTS,Brux Porcelain
449588,SMTCRN,IMPLANTS,Outsource Design full contour
449588,SMTCRN,IMPLANTS,C&B
449588,SMTCRN,IMPLANTS,Stain & Glaze
449588,SMTCRN,IMPLANTS,FIXED MODELS
449588,SMTCRN,IMPLANTS,IMPLANTS
449588,SMTCRN,IMPLANTS,Sinter
449234,DENEVALREM,Removables,REMQC
449234,DENEVALREM,Removables,BUSOFF
449234,DENEVALREM,Removables,SCHEDULING
449234,DENEVALREM,Removables,PRINTING
449234,DIGMODCADREM,Removables,Removables
449234,DENEVALREM,Removables,Removables
449234,DIGMODCADREM,Removables,BUSOFF
449234,DIGMODCADREM,Removables,PRINTING
449234,DIGMODCADREM,Removables,REMQC
449234,DIGMODCADREM,Removables,SCHEDULING
449913,DENCLASP,Removables,PRINTING
449913,DENCLASP,Removables,BUSOFF
449913,DENCLASP,Removables,Removables
449913,DENCLASP,Removables,REMQC
449913,DIGFLIP1-5,PARTIAL,PRINTING
449913,DIGFLIP1-5,PARTIAL,BUSOFF
449913,DIGFLIP1-5,PARTIAL,Removables
449913,DIGMODCADREM,Removables,BUSOFF
449913,DIGFLIP1-5,PARTIAL,REMQC
449913,DIGMODCADREM,Removables,PRINTING
449913,DTARTICA1,Removables,BUSOFF
449913,DIGMODCADREM,Removables,Removables
449913,DTARTICA1,Removables,REMQC
449913,DIGMODCADREM,Removables,REMQC
449913,DTARTICP1,Removables,PRINTING
449913,DTARTICA1,Removables,PRINTING
449913,DTARTICP1,Removables,Removables
449913,DTARTICA1,Removables,Removables
449913,DTARTICP1,Removables,BUSOFF
449913,DTARTICP1,Removables,REMQC
450104,PARTIAL,PARTIAL,BUSOFF
450104,PARTIAL,PARTIAL,OUTSRCBUS
450104,PARTIAL,PARTIAL,PARTIAL
450104,PARTIAL,PARTIAL,REMQC
450104,PARTIAL,PARTIAL,SCHEDULING
450131,CRNBRUX,C&B,Brux Porcelain
450131,CRNBRUX,C&B,C&B
450131,CRNBRUX,C&B,Sinter
450131,CRNBRUX,C&B,CAD Mill crown/coping
450131,CRNZIRCBR,C&B,Brux Porcelain
450131,CRNBRUX,C&B,Die Trim
450131,CRNZIRCBR,C&B,C&B
